user_id,total_distance,total_duration,stay_distance,stay_duration,linger_distance,linger_duration,walk_distance,walk_duration,run_distance,run_duration,stay %,linger %,walk %,run %,mostcommonactivity
32617,45859,389926,15,104861,250,68915,30903,213566,14691,2584,0.268925386,0.176738663,0.547709052,0.006626898,3
32618,23613,252694,4,118050,3,35707,18820,97636,4786,1301,0.467165821,0.141305294,0.386380365,0.00514852,1
32619,29219,280948,1,117198,47,34682,23335,127617,5836,1451,0.417151928,0.123446332,0.454237083,0.005164657,3
32620,26525,361923,0,10334,15,22737,22161,327997,4349,855,0.028553035,0.062822755,0.906261829,0.002362381,3
32621,30187,183534,6,48349,14,22509,17655,110235,12512,2441,0.263433478,0.122642126,0.600624407,0.013299988,3
32622,18918,481379,23,13361,82,7227,10033,459491,8780,1300,0.027755677,0.015013119,0.95453063,0.002700575,3
32623,1971,32455,0,7741,35,8711,1936,16003,0,0,0.238514867,0.268402403,0.49308273,0,3
32624,18041,592996,20,31520,200,25161,10616,534766,7205,1549,0.053153816,0.042430303,0.901803722,0.002612159,3
32625,72006,621756,40,289839,656,60053,50863,267921,20447,3943,0.466161967,0.096586121,0.430910196,0.006341716,1
32626,0,2582,0,1199,0,0,0,1383,0,0,0.464368706,0,0.535631294,0,3
32627,41109,703645,13,197016,164,64091,40856,442520,76,18,0.279993463,0.091084283,0.628896674,2.55811E-05,3
32628,22615,498514,48,270982,132,42669,21244,184830,1191,33,0.543579518,0.085592381,0.370761904,6.61967E-05,1
32629,7604,427217,9,170297,47,18885,7548,238034,0,1,0.398619437,0.044204702,0.557173521,2.34073E-06,3
32630,1171,77658,4,23757,44,9681,1123,44220,0,0,0.305918257,0.124661979,0.569419764,0,3
32631,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0
32632,3929,237391,5,60087,28,14812,3896,162492,0,0,0.253114061,0.062394952,0.684490987,0,3
32633,46996,556716,7,169625,100,70468,37811,315606,9078,1017,0.304688567,0.126578004,0.566906645,0.001826784,3
32634,29046,332505,0,69312,0,53223,26140,209525,2906,445,0.208454008,0.160066766,0.6301409,0.001338326,3
32635,1838,11484,2,4113,0,2845,1836,4526,0,0,0.35815047,0.24773598,0.394113549,0,3
32636,8492,514418,9,72345,305,28592,8178,413481,0,0,0.140634659,0.055581259,0.803784082,0,3
32637,53500,642037,42,207344,532,137114,49004,297106,3922,473,0.32294712,0.213560901,0.462755262,0.000736718,3
32638,35810,658343,9,99141,107,39307,31804,519021,3890,874,0.150591713,0.059705959,0.788374753,0.001327575,3
32639,12070,586705,2,92031,8,51503,12060,443171,0,0,0.156860773,0.087783469,0.755355758,0,3
32640,42948,692431,36,369982,398,60828,39264,260891,3250,730,0.534323276,0.08784702,0.376775448,0.001054257,1
32641,60145,794684,95,486655,277,56807,38954,246814,20819,4408,0.612388069,0.07148376,0.310581313,0.005546859,1
32642,11251,183711,28,63499,116,16882,11107,103330,0,0,0.345646151,0.091894334,0.562459515,0,3
32643,24190,237606,23,81226,23,39126,14364,115520,9780,1734,0.341851637,0.164667559,0.486183009,0.007297796,3
32644,14830,215181,4,22061,30,14792,8941,176932,5855,1396,0.102522992,0.068742129,0.822247317,0.006487562,3
32645,5276,16407,15,5806,13,997,4877,9489,371,115,0.353873347,0.060766746,0.578350704,0.007009203,3
32646,22140,259008,15,149490,98,48255,15835,59764,6192,1499,0.57716364,0.186306987,0.230741908,0.005787466,1
32647,17760,498192,0,83015,5,36381,16786,378615,969,181,0.166632543,0.073026062,0.759978081,0.000363314,3
32648,44520,478202,46,226818,135,62646,43707,188591,632,147,0.474314202,0.131003216,0.39437518,0.000307401,1
32649,5082,122923,0,34470,63,9767,5019,78686,0,0,0.28041945,0.079456245,0.640124305,0,3
32650,9943,382549,0,1633,0,2935,8128,377655,1815,326,0.004268734,0.00767222,0.987206868,0.000852178,3
32651,4778,385317,10,322192,51,16188,3497,46858,1220,79,0.836173852,0.042012161,0.121608961,0.000205026,1
32652,73644,312890,0,42751,0,27408,28633,237097,45011,5634,0.136632682,0.08759628,0.75776471,0.018006328,3
32653,26709,604785,54,226547,305,86464,26350,291774,0,0,0.37459097,0.142966509,0.482442521,0,3
32654,10833,170336,9,82981,57,55117,4693,30952,6074,1286,0.487160671,0.323578104,0.181711441,0.007549784,1
32655,0,272,0,0,0,272,0,0,0,0,0,1,0,0,2
32656,45418,428306,15,161644,36,101857,25167,162511,20200,2294,0.377403072,0.237813619,0.379427325,0.005355984,3
32657,30796,417075,77,166660,363,40238,26498,209620,3858,557,0.399592399,0.096476653,0.502595456,0.001335491,3
32658,33831,414856,41,87586,342,21086,33448,306184,0,0,0.21112386,0.050827275,0.738048865,0,3
32659,5294,308887,0,3459,30,3630,4550,301563,714,235,0.01119827,0.01175187,0.976289064,0.000760796,3
32660,4801,1093,0,0,0,0,428,502,4373,591,0,0,0.459286368,0.540713632,4
32661,3856,269339,0,10186,0,2213,3856,256940,0,0,0.037818511,0.008216411,0.953965077,0,3
32662,4400,288940,0,1550,19,2050,2273,285084,2108,256,0.005364436,0.007094899,0.986654669,0.000885997,3
32663,14521,289910,0,42219,0,7887,9146,238399,5375,1405,0.145627954,0.027204995,0.82232072,0.004846332,3
32664,40205,525490,9,110603,158,57213,32485,356752,7553,922,0.210475937,0.108875526,0.678893985,0.001754553,3
32665,36755,674735,16,112430,63,38642,25432,522049,11244,1614,0.16662838,0.057269891,0.773709679,0.00239205,3
32666,62829,662919,27,140116,627,57346,32655,460712,29520,4745,0.211362172,0.086505289,0.694974801,0.007157737,3
32667,241,104822,0,81,0,0,241,104741,0,0,0.000772739,0,0.999227261,0,3
32668,47342,398055,9,93977,40,52661,26686,248918,20607,2499,0.23609049,0.132295788,0.625335695,0.006278027,3
32669,22702,392081,14,77028,88,41459,19889,272990,2711,604,0.196459405,0.105740906,0.696259191,0.001540498,3
32670,10510,284423,0,16219,43,11260,10348,256918,119,26,0.057024221,0.039588922,0.903295444,9.14131E-05,3
32671,16849,112629,1,12997,18,15673,11656,83373,5174,586,0.115396567,0.13915599,0.74024452,0.005202923,3
32672,40501,655597,45,336705,765,84982,34029,232893,5662,1017,0.513585328,0.129625364,0.35523805,0.001551258,1
32673,31258,637885,44,293019,104,70109,24166,274009,6944,748,0.45936023,0.109908526,0.42955862,0.001172625,1
32674,35015,338468,5,84276,96,31493,24913,221619,10001,1080,0.248992519,0.093045724,0.654770909,0.003190848,3
32675,51740,283745,0,85866,34,31362,23558,162906,28148,3611,0.302616786,0.11052882,0.574128178,0.012726215,3
32676,10652,191408,18,14953,0,5900,5654,169665,4980,890,0.078121082,0.030824208,0.886404957,0.004649753,3
32677,3982,52135,6,17580,3,7859,3973,26696,0,0,0.337201496,0.150743263,0.512055241,0,3
32678,8427,290855,9,15106,0,3856,7028,271594,1390,299,0.051936532,0.013257465,0.933777999,0.001028004,3
32679,62556,612291,10,195746,71,121366,55718,293501,6757,1678,0.319694394,0.198216208,0.479348872,0.002740527,3
32680,10600,519720,1,11161,11,87862,10588,420697,0,0,0.021475025,0.169056415,0.80946856,0,3
32681,49013,509837,6,179014,87,60069,42400,268770,6520,1984,0.351120064,0.117820009,0.527168487,0.00389144,3
32682,17192,480312,17,100977,63,55840,13686,322812,3426,683,0.210232099,0.116257766,0.672088143,0.001421992,3
32683,29315,396737,8,50165,61,28461,22217,316337,7029,1774,0.126443967,0.0717377,0.797346857,0.004471476,3
32684,28950,285907,9,30541,146,76546,11029,176506,17766,2314,0.106821449,0.267730416,0.617354594,0.008093541,3
32685,3092,11740,0,3809,0,735,3092,7196,0,0,0.324446337,0.062606474,0.612947189,0,3
32686,28455,552016,0,87186,0,18992,19933,444248,8522,1590,0.157941074,0.0344048,0.804773775,0.002880351,3
32687,25110,251481,2,76338,35,11352,15753,162463,9320,1328,0.303553748,0.045140587,0.646024948,0.005280717,3
32688,157,124405,0,70,0,0,157,124335,0,0,0.000562678,0,0.999437322,0,3
32689,22742,182152,0,6609,6,1998,17494,172047,5242,1498,0.036282885,0.010968861,0.944524353,0.008223901,3
32690,6552,51143,0,9797,3,12815,6549,28530,0,1,0.191560917,0.250571926,0.557847604,1.9553E-05,3
32691,961,19835,0,3758,0,8476,961,7601,0,0,0.18946307,0.427325435,0.383211495,0,2
32692,26646,570882,24,258263,280,92707,19207,218746,7135,1166,0.452392964,0.162392579,0.383172004,0.002042454,1
32693,118046,719598,25,123940,289,50560,72643,537705,45089,7393,0.172235053,0.070261452,0.747229703,0.010273792,3
32694,88556,647669,11,107461,88,42231,50849,491473,37608,6504,0.165919629,0.065204603,0.758833602,0.010042167,3
32695,69262,468268,0,70148,11,37719,38637,355892,30614,4509,0.149803104,0.080550027,0.760017768,0.009629101,3
32696,28879,399226,0,122429,53,53740,25202,222513,3624,544,0.306665899,0.134610471,0.557360994,0.001362637,3
32697,28874,401114,34,142400,396,68961,28370,189735,74,18,0.355011294,0.171923693,0.473020139,4.4875E-05,3
32698,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0
32699,11155,55618,0,13858,21,11994,7631,29187,3503,579,0.24916394,0.21564961,0.524776152,0.010410299,3
32700,7768,43901,5,7246,68,3970,7695,32685,0,0,0.165053188,0.090430742,0.74451607,0,3
32701,3031,40550,0,19534,40,11880,2284,9006,707,130,0.481726264,0.29297164,0.222096178,0.003205919,1
32702,87648,771148,33,156512,538,70854,66729,539948,20348,3834,0.202959743,0.091881195,0.700187253,0.004971808,3
32703,44984,661799,34,138067,176,77110,24754,443764,20020,2858,0.208623766,0.11651574,0.670541962,0.004318532,3
32704,22332,540469,0,47647,0,437,19673,491733,2659,652,0.088158618,0.000808557,0.909826466,0.00120636,3
32705,50209,489837,6,97714,261,117681,42232,273133,7710,1309,0.199482685,0.240245224,0.557599773,0.002672318,3
32706,15309,451304,10,9727,29,6480,15270,435097,0,0,0.021553099,0.014358393,0.964088508,0,3
32707,47472,372561,0,98064,68,36469,30173,234804,17231,3224,0.263215957,0.097887326,0.630243101,0.008653616,3
32708,38342,706885,80,292238,419,94346,37843,320294,0,7,0.413416609,0.133467254,0.453106234,9.9026E-06,3
32709,77823,747470,3,384343,42,92257,65555,268015,12223,2855,0.514191874,0.123425689,0.358562885,0.003819551,1
32710,29093,676957,0,203229,0,51304,28291,422258,802,166,0.300209614,0.075786202,0.623758968,0.000245215,3
32711,3906,13816,0,1970,26,1616,3817,10225,63,5,0.142588303,0.116965837,0.740083961,0.000361899,3
32712,13404,374035,0,20715,0,6113,10505,346771,2899,436,0.055382518,0.01634339,0.927108426,0.001165666,3
32713,922,2493,0,0,59,429,863,2064,0,0,0,0.172081829,0.827918171,0,3
32714,7538,88004,14,55165,97,10900,7427,21939,0,0,0.626846507,0.123858006,0.249295487,0,1
32715,64009,744223,2,180951,13,67385,48821,493482,15173,2405,0.243140833,0.090544098,0.663083511,0.003231558,3
32716,40891,565775,26,221533,115,85862,28880,256483,11870,1897,0.391556714,0.151759975,0.453330388,0.003352923,3
32717,105353,682468,51,203150,416,76985,74914,396847,29972,5486,0.297669634,0.112803824,0.58148807,0.008038472,3
32718,64184,712953,23,288547,142,108376,52666,313601,11353,2429,0.404720928,0.15201002,0.439862095,0.003406957,3
32719,52677,557287,10,98350,96,43631,28141,412993,24430,2313,0.176479982,0.078291796,0.741077757,0.004150465,3
32720,19046,602239,0,126787,8,3806,17961,471581,1077,65,0.210526054,0.00631975,0.783046266,0.000107931,3
32721,590,48029,0,130,0,0,590,47899,0,0,0.002706698,0,0.997293302,0,3
32722,7860,61918,4,15120,10,14540,7846,32258,0,0,0.244193934,0.234826706,0.52097936,0,3
32723,2156,24892,0,2449,15,5816,2141,16627,0,0,0.098385023,0.233649365,0.667965611,0,3
32724,50159,287158,13,55407,35,25494,30593,203785,19518,2472,0.192949526,0.088780393,0.70966158,0.008608501,3
32725,49194,609473,35,124595,522,55067,37905,428273,10732,1538,0.204430713,0.090351829,0.702693967,0.002523492,3
32726,22155,182754,13,67062,60,33631,17244,81313,4838,748,0.366952297,0.184023332,0.444931438,0.004092934,3
32727,2354,178842,0,1203,0,0,2354,177639,0,0,0.006726608,0,0.993273392,0,3
32728,4792,56125,32,19643,54,6352,4706,30130,0,0,0.349986637,0.113175947,0.536837416,0,3
32729,6714,38593,0,4084,0,4308,6148,30063,566,138,0.105822299,0.111626461,0.778975462,0.003575778,3
32730,13850,678152,6,46942,23,100586,11233,529820,2588,804,0.06922047,0.14832368,0.781270276,0.001185575,3
32731,13589,559464,16,29062,153,14589,12156,515527,1264,286,0.051946148,0.026076745,0.921465903,0.000511204,3
32732,53548,755597,26,249597,123,102849,49991,402509,3408,642,0.330330851,0.13611621,0.53270328,0.000849659,3
32733,37460,638896,23,286097,73,84542,34346,267510,3018,747,0.447799016,0.132325136,0.418706644,0.001169204,1
32734,46257,485514,4,185217,434,65233,32588,233161,13231,1903,0.381486425,0.134358638,0.480235379,0.003919557,3
32735,65466,637830,54,233182,177,54624,55508,348599,9727,1425,0.365586442,0.085640374,0.546539046,0.002234138,3
32736,17727,79747,2,40470,46,15207,5773,22662,11906,1408,0.507479905,0.190690559,0.284173699,0.017655837,1
32737,5826,42395,16,12385,98,2231,4057,27687,1655,92,0.292133506,0.05262413,0.653072296,0.002170067,3
32738,57719,748457,11,254834,35,79700,48811,411843,8862,2080,0.340479146,0.106485743,0.55025606,0.002779051,3
32739,75158,535659,102,331312,587,89437,39262,108707,35207,6203,0.618512897,0.166966298,0.202940677,0.011580128,1
32740,33950,368559,9,137108,62,69887,28763,160608,5116,956,0.372010994,0.189622286,0.435772834,0.002593886,3
32741,46050,273414,23,8138,221,4202,28939,257815,16867,3259,0.029764387,0.015368635,0.942947325,0.011919653,3
32742,26169,304804,0,7626,0,346,13896,294900,12273,1932,0.025019357,0.001135156,0.967506988,0.006338499,3
32743,9353,47515,20,18579,229,8015,5023,20288,4081,633,0.391013364,0.168683574,0.426980953,0.013322109,3
32744,10017,620421,0,260476,20,107310,9643,252585,354,50,0.419837497,0.172963198,0.407118715,8.05904E-05,1
32745,37928,678670,48,364168,313,89446,34740,224165,2827,891,0.536590685,0.131796013,0.330300441,0.001312862,1
32746,67087,736822,80,256474,491,144091,60879,335274,5637,983,0.348081355,0.195557407,0.45502713,0.001334108,3
32747,58343,675249,38,269317,342,43576,41801,360755,16162,1601,0.39884102,0.064533231,0.534254771,0.002370977,3
32748,35618,623488,4,182631,35,110385,30018,329529,5561,943,0.292918228,0.177044306,0.528525008,0.001512459,3
32749,34706,535316,91,214138,232,42387,33447,278637,936,154,0.400021669,0.079181269,0.520509381,0.000287681,3
32750,12629,205631,12,79713,131,23423,11791,102421,695,74,0.387650695,0.113907922,0.498081515,0.000359868,3
32751,24353,235988,32,119135,150,35466,20990,80650,3181,737,0.504834992,0.150287303,0.341754665,0.00312304,1
32752,35545,264883,25,106435,133,18178,28084,139423,7303,847,0.401818916,0.068626526,0.52635692,0.003197638,3
32753,8184,147012,0,13226,106,5349,5670,127931,2408,506,0.089965445,0.036384785,0.870207874,0.003441896,3
32754,4806,78797,28,57511,52,10806,4488,10443,238,37,0.729862812,0.137137201,0.132530426,0.000469561,1
32755,17761,103680,4,24595,83,20720,11133,57250,6541,1115,0.237220293,0.199845679,0.552179784,0.010754244,3
32756,38354,293514,23,71383,168,34773,35483,186881,2680,477,0.243201346,0.118471351,0.636702168,0.001625135,3
32757,78515,544045,28,179728,283,40154,62087,321602,16117,2561,0.330355026,0.073806395,0.591131248,0.004707331,3
32758,78692,586264,27,104388,141,65333,53454,412538,25070,4005,0.178056302,0.111439556,0.703672748,0.006831393,3
32759,15749,550264,7,277892,23,54854,15719,217517,0,1,0.505015774,0.099686696,0.395295713,1.81731E-06,1
32760,13646,537857,0,43664,16,112271,11677,381344,1953,578,0.081181429,0.208737638,0.709006297,0.001074635,3
32761,56017,384827,37,190931,333,63949,42039,128025,13608,1922,0.49614762,0.16617597,0.332681958,0.004994452,1
32762,7833,101206,11,56170,138,14940,7684,30094,0,2,0.55500662,0.147619706,0.297353912,1.97617E-05,1
32763,21541,99763,0,14684,6,9621,12022,73589,9513,1869,0.147188838,0.096438559,0.737638203,0.018734401,3
32764,50047,333729,14,112936,164,35211,31414,183677,18455,1905,0.338406312,0.105507762,0.550377702,0.005708224,3
32765,16966,448995,0,60244,0,34349,15168,353993,1798,409,0.134175214,0.076501966,0.788411898,0.000910923,3
32766,40539,342809,0,169816,60,39475,35157,132465,5322,1053,0.495366224,0.115151586,0.386410508,0.003071681,1
32767,5983,337309,3,211028,0,74014,5980,52267,0,0,0.625622204,0.219424919,0.154952877,0,1
32768,20399,206243,1,81185,219,25497,16395,99050,3784,511,0.393637602,0.123626014,0.480258724,0.00247766,3
32769,2962,37235,7,12212,13,8074,2942,16948,0,1,0.327970995,0.216838996,0.455163153,2.68565E-05,3
32770,84485,704163,4,325820,48,50346,64028,323796,20405,4201,0.462705368,0.07149765,0.459831033,0.005965948,1
32771,55869,652099,50,298403,563,69221,48275,282989,6981,1486,0.45760383,0.10615106,0.433966315,0.002278795,1
32772,12691,549590,18,107754,40,52878,9605,388751,3028,207,0.196062519,0.096213541,0.707347295,0.000376644,3
32773,15355,647467,0,281937,91,39188,15264,326341,0,1,0.435446131,0.060525092,0.504027232,1.54448E-06,3
32774,46446,648343,0,22753,0,20979,27145,600034,19301,4577,0.035094078,0.032357872,0.925488515,0.007059535,3
32775,41665,547060,11,51835,78,41099,21547,449168,20029,4958,0.094751947,0.075127043,0.821058019,0.009062991,3
32776,15321,469312,12,172016,87,81629,13858,215488,1364,179,0.366528024,0.173933332,0.459157234,0.000381409,3
32777,22807,409167,1,120734,203,97097,22603,191335,0,1,0.295072672,0.237304084,0.4676208,2.44399E-06,3
32778,11602,205885,32,29011,219,20848,11351,156026,0,0,0.14090876,0.101260412,0.757830828,0,3
32779,30440,508874,10,103859,139,177895,24471,226051,5820,1069,0.204095709,0.349585556,0.444218019,0.002100716,3
32780,22053,668937,2,141017,97,126836,20954,400783,1000,301,0.210807595,0.189608289,0.599134149,0.000449968,3
32781,23965,355606,9,139612,66,48940,19675,166347,4215,707,0.392603049,0.137624225,0.467784571,0.001988155,3
32782,10721,663077,0,48629,21,28365,6929,585605,3771,478,0.073338391,0.042777837,0.883162891,0.000720882,3
32783,20878,353858,97,120424,286,60898,20495,172535,0,1,0.340317302,0.172097282,0.48758259,2.82599E-06,3
32784,5950,353940,0,6349,15,8639,5935,338952,0,0,0.017938069,0.024408092,0.95765384,0,3
32785,41191,324370,60,118478,424,24460,27487,179151,13220,2281,0.365255726,0.075407713,0.552304467,0.007032093,3
32786,50277,666720,12,215520,30,95732,37777,353930,12458,1538,0.32325414,0.143586513,0.530852532,0.002306815,3
32787,38671,671014,0,211990,0,50028,15238,406954,23433,2042,0.315924854,0.074555821,0.606476169,0.003043156,3
32788,8219,189113,5,57788,6,22755,7100,108416,1108,154,0.305573916,0.120324885,0.573286871,0.000814328,3
32789,10437,549849,0,22427,77,348342,10360,179079,0,1,0.040787562,0.633523022,0.325687598,1.81868E-06,2
32790,66356,544189,0,35760,16,42837,47321,461955,19019,3637,0.065712464,0.078717137,0.848887059,0.00668334,3
32791,38262,486130,44,161378,164,55309,33858,268617,4196,826,0.331964701,0.113774093,0.552562072,0.001699134,3
32792,3620,352828,0,137669,0,17,3620,215142,0,0,0.390187287,4.81821E-05,0.609764531,0,3
32793,3420,44032,3,10091,13,4669,3404,29272,0,0,0.229174237,0.106036519,0.664789244,0,3
32794,19873,534128,0,6542,74,2280,10258,524025,9541,1281,0.012248,0.00426864,0.981085058,0.002398302,3
32795,95505,810526,63,75755,262,61613,74978,668830,20202,4328,0.093463997,0.076016069,0.825180192,0.005339742,3
32796,64445,616895,38,222196,201,70589,55346,322723,8860,1387,0.360184472,0.11442628,0.523140891,0.002248357,3
32797,56474,726810,80,155783,449,141021,44572,427979,11373,2027,0.214337998,0.194027325,0.588845778,0.002788899,3
32798,30914,508812,28,111620,400,21335,28020,375559,2466,298,0.219373757,0.041931008,0.738109557,0.000585678,3
32799,67046,678825,67,230315,222,123293,43272,321744,23485,3473,0.339284794,0.181627076,0.473971937,0.005116193,3
32800,33587,506469,9,121804,85,80727,30175,303220,3318,718,0.240496457,0.159391789,0.598694096,0.001417658,3
32801,11826,142155,3,40405,34,9334,7933,91900,3856,516,0.284232,0.065660722,0.646477437,0.003629841,3
32802,6326,58257,0,10039,40,4517,6286,43701,0,0,0.172322639,0.077535747,0.750141614,0,3
32803,1789,26487,0,6828,32,7122,1707,12521,50,16,0.257786839,0.268886624,0.472722468,0.00060407,3
32804,38902,495722,2,118498,31,43851,35636,332688,3233,685,0.239041237,0.088458854,0.671118086,0.001381823,3
32805,18827,331630,78,183517,363,55998,18386,92114,0,1,0.553378765,0.168856859,0.277761361,3.01541E-06,1
32806,26644,193456,6,30024,93,12758,18036,149426,8509,1248,0.155198081,0.065947812,0.772403027,0.006451079,3
32807,1445,17271,9,4498,0,0,1436,12773,0,0,0.26043657,0,0.73956343,0,3
32808,20171,242110,7,144691,13,13896,13953,82340,6198,1183,0.597625046,0.057395399,0.340093346,0.004886209,1
32809,8462,56437,0,20883,2,13289,4108,21163,4352,1102,0.370023212,0.235466095,0.374984496,0.019526197,3
32810,85916,702522,11,265713,78,81416,61023,351084,24804,4309,0.378227301,0.115891033,0.499748051,0.006133616,3
32811,58406,365743,78,133211,70,45632,27747,182031,30511,4869,0.364220231,0.124765204,0.497701938,0.013312627,3
32812,14189,395472,23,122891,47,25578,13514,246831,605,172,0.310745135,0.064677145,0.624142796,0.000434923,3
32813,14367,415567,29,132901,86,17388,14252,265276,0,2,0.319806433,0.041841628,0.638347126,4.8127E-06,3
32814,26110,409805,0,91720,43,21168,23283,296587,2784,330,0.223813765,0.051653835,0.723727139,0.000805261,3
32815,11649,316099,9,116061,29,16577,11611,183461,0,0,0.367166616,0.052442431,0.580390953,0,3
32816,58154,369288,37,78142,426,26227,25840,260295,31851,4624,0.211601785,0.07102045,0.704856372,0.012521393,3
32817,17635,44278,0,11760,60,7108,9242,24292,8333,1118,0.265594652,0.160531189,0.548624599,0.02524956,3
32818,6793,40989,0,17026,0,8416,6452,15441,341,106,0.415379736,0.205323379,0.376710825,0.00258606,1
32819,56692,648662,51,293634,223,73903,48470,280503,7948,622,0.452676432,0.113931447,0.432433224,0.000958897,1
32820,80039,652757,93,213475,468,98032,72251,340105,7227,1145,0.327035941,0.150181461,0.521028499,0.001754098,3
32821,18027,459960,38,262478,331,78842,17658,118640,0,0,0.57065397,0.171410557,0.257935473,0,1
32822,44501,556881,14,159754,266,95051,37864,300974,6357,1102,0.286872779,0.170684581,0.540463762,0.001978879,3
32823,23589,694166,4,304558,148,83963,19151,304766,4286,879,0.438739437,0.120955218,0.439039077,0.001266268,3
32824,13395,138623,15,33289,56,30927,10231,74174,3093,233,0.240140525,0.223101506,0.535077152,0.001680818,3
32825,56447,622799,0,175653,31,139051,37950,306041,18466,2054,0.282038025,0.22326786,0.491396101,0.003298014,3
32826,38167,708440,21,174027,51,65254,30098,467905,7997,1254,0.245648185,0.092109424,0.660472305,0.001770086,3
32827,36963,722062,7,185586,47,65857,27255,468800,9654,1819,0.25702225,0.091206849,0.649251726,0.002519174,3
32828,36202,607496,0,13035,0,5693,18903,585513,17299,3255,0.021456931,0.009371255,0.963813754,0.00535806,3
32829,35299,379541,9,187278,264,50151,29208,140846,5818,1266,0.493432857,0.132135922,0.371095613,0.003335608,1
32830,22727,600910,2,76363,30,14976,21006,509414,1689,157,0.12707893,0.024922201,0.847737598,0.00026127,3
32831,327,6167,20,3045,0,671,307,2451,0,0,0.493757094,0.108804929,0.397437976,0,1
32832,6879,40616,3,11190,47,8539,3972,20518,2857,369,0.275507189,0.210237345,0.505170376,0.00908509,3
32833,30545,277612,24,136171,254,50403,30267,91037,0,1,0.490508335,0.181559155,0.327928908,3.60215E-06,1
32834,37220,315721,42,100367,121,36829,25094,176454,11963,2071,0.317897764,0.11665046,0.558892186,0.006559589,3
32835,3693,309342,0,246920,0,393,3693,62029,0,0,0.798210395,0.001270439,0.200519166,0,1
32836,24370,250642,0,73641,2,25654,16690,150353,7678,994,0.293809497,0.102353157,0.59987153,0.003965816,3
32837,11109,86518,10,28865,50,18444,11049,39209,0,0,0.333629996,0.213181072,0.453188932,0,3
32838,17582,695353,18,80570,67,22407,17497,592376,0,0,0.115869206,0.032223921,0.851906873,0,3
32839,26094,699057,56,145833,295,80071,21767,472559,3976,594,0.20861389,0.114541447,0.675994947,0.000849716,3
32840,14137,164361,31,53422,134,35308,13881,75610,91,21,0.325028443,0.214819817,0.460023972,0.000127768,3
32841,7659,66070,2,36754,7,9634,7650,19682,0,0,0.556288785,0.145815045,0.297896171,0,1
32842,20827,293007,35,52388,260,30750,18688,209563,1844,306,0.178794363,0.104946298,0.715214995,0.001044344,3
32843,4641,10576,0,4347,46,1858,1080,3613,3515,758,0.411024962,0.175680787,0.341622542,0.07167171,1
32844,57572,599828,14,114774,342,78376,46623,404881,10593,1797,0.191344852,0.130664124,0.674995165,0.002995859,3
32845,29228,412844,6,195221,12,51059,29189,166563,21,1,0.472868686,0.123676255,0.403452636,2.42222E-06,1
32846,26098,423576,0,290978,15,23024,21090,108732,4993,842,0.686955824,0.054356243,0.256700096,0.001987837,1
32847,7004,307381,0,3479,0,5415,7004,298487,0,0,0.011318201,0.017616574,0.971065225,0,3
32848,35787,293695,21,126848,89,40526,30624,125657,5053,664,0.431903846,0.137986687,0.427848618,0.002260849,1
32849,30442,256431,16,84969,27,37551,18789,132474,11610,1437,0.331352294,0.146437053,0.516606807,0.005603847,3
32850,33382,331968,0,163433,3,40861,28703,126689,4676,985,0.492315524,0.123087165,0.381630157,0.002967153,1
32851,32496,279672,73,43512,467,14326,24128,220637,7828,1197,0.155582253,0.051224291,0.788913441,0.004280014,3
32852,20432,123121,5,24228,0,5907,14812,92140,5615,846,0.196782027,0.047977193,0.74836949,0.006871289,3
32853,58992,525999,30,218362,169,42338,47072,263610,11721,1689,0.415137671,0.080490647,0.501160649,0.003211033,3
32854,134969,694067,46,298364,280,100945,44333,282380,90310,12378,0.429877807,0.145439849,0.40684833,0.017834013,1
32855,33527,427174,37,116906,252,68892,33238,241372,0,4,0.273673023,0.16127386,0.565043753,9.36387E-06,3
32856,22093,411279,4,64217,157,21317,20957,325524,975,221,0.156139749,0.051830996,0.791491907,0.000537348,3
32857,3715,657323,0,112879,55,135920,3545,408517,115,7,0.171725316,0.206778098,0.621485936,1.06493E-05,3
32858,23730,291515,20,37149,183,15868,23035,238475,492,23,0.127434266,0.054432877,0.818053959,7.88982E-05,3
32859,9290,134828,0,31442,8,21355,4917,81357,4365,674,0.233200819,0.158386982,0.603413238,0.004998962,3
32860,29647,287546,38,100763,258,33166,22507,152656,6844,961,0.350423932,0.115341545,0.530892449,0.003342074,3
32861,2960,325653,0,11080,0,138,2960,314435,0,0,0.034023946,0.000423764,0.96555229,0,3
32862,8579,49625,5,12420,60,7494,8514,29711,0,0,0.250277078,0.151012594,0.598710327,0,3
32863,4444,32205,0,15367,0,3545,3191,13222,1253,71,0.477161931,0.110076075,0.410557367,0.002204627,1
32864,12772,113344,22,48365,60,16250,7608,47643,5082,1086,0.426709839,0.143368859,0.42033985,0.009581451,1
32865,5171,43714,17,14618,21,7852,5133,21244,0,0,0.334400878,0.179622089,0.485977033,0,3
32866,35270,627009,3,385210,11,51908,31751,189514,3505,377,0.614361197,0.08278669,0.302250845,0.000601267,1
32867,18604,392342,51,95044,372,45644,16566,251236,1615,418,0.242247835,0.116337277,0.640349491,0.001065397,3
32868,14483,344865,14,83244,381,102617,13563,158883,525,121,0.24138141,0.297557015,0.460710713,0.000350862,3
